startup_name,sector,city,investors,funding_stage,amount_usd,year
Venturesity,Other,Bangalore,"Phanindra Sama, Jay Sethuram, Hemant Kanakia, Ravi Trivedi",Seed,270000.0,2015
Thebetterindia.Com,Other,Bangalore,Mohandas Pai,Seed,,2015
Awaaz De,Other,Ahmedabad,Samir Shah,Seed,,2015
Chaayos,Other,Delhi,Tiger Global Management,Private Equity,1000000.0,2015
Akosha,Other,Delhi,Sequoia Capital,Private Equity,16000000.0,2015
Cooey,Other,Bangalore,Subhash Goyal,Seed,470000.0,2015
Meetuniv,Other,Delhi NCR,Peesh Venture Capital,Seed,1000000.0,2015
Inspirock,Other,,MakeMyTrip Innovation Fund,Private Equity,,2015
Crown-It,Other,Gurgaon,"Accel Partners, Helion Venture Partners",Private Equity,5500000.0,2015
Trucksfirst,Other,Gurgaon,SAIF partners,Private Equity,10000000.0,2015
Lookup,Other,Bangalore,Biz Stone,Private Equity,3000000.0,2015
Sunterrace,Other,Delhi,Sunergy Investors,Private Equity,,2015
\\Xc2\\Xa0Nudgespot,Other,Bangalore,"Kae Capital, Anoop Goyal, Mike Shah, VA Sastry",Seed,625000.0,2015
Cardekho,Other,Jaipur,HDFC Bank,Private Equity,,2015
Eveningflavors,Other,Bangalore,Sandiep Shrivatsava,Seed,500000.0,2015
Razorpay,Other,Bangalore,Punit Soni,Seed,,2015
Zenparent,Other,Bangalore,i2india Ventures,Seed,500000.0,2015
Newgen Payments,Other,Delhi,Jan Manten,Seed,,2015
Urbanpro,Other,Bangalore,Nirvana Venture Advisors,Private Equity,2000000.0,2015
Goodbox,Other,Bangalore,Manipal Group,Seed,200000.0,2015
Renderlogy,Other,Hyderabad,Astarc Ventures,Private Equity,1000000.0,2015
Postman,Other,Bangalore,Nexus Venture Partners,Seed,1000000.0,2015
Casa2Inns,Other,Delhi,"Accel Partners, Kalaari Capital",Private Equity,5000000.0,2015
Fleetrover,Other,Other City,"Tim Chen, Sanjay Venkat",Seed,180000.0,2015
Thekarrier,Other,Bangalore,"Sol Primero, Outbox Ventures, Nikunj Jain",Seed,240000.0,2015
Zoomcar,Other,Bangalore,Sequoia Capital,Private Equity,5000000.0,2015
Truweight,Other,Hyderabad,Kalaari Capital,Private Equity,,2015
Ather Energy,Other,Bangalore,Tiger Global,Private Equity,12000000.0,2015
Swiggy,Other,Bangalore,"Accel Partners, SAIF Partners",Private Equity,2000000.0,2015
Bluegape,Other,Gurgaon,"Rudy Gopalakrishnan, ah! Ventures",Seed,200000.0,2015
Keeptrax,Other,Other City,,Seed,1000000.0,2015
Instalively,Other,Delhi,"Rajesh Sawheny , Rajan Anandan, Amit Ranjan, Niraj Singh, AECAL, MeraEvents.",Seed,120000.0,2015
Pricejugaad,Other,Hyderabad,"Amit Tyagi, Sandeep Acharya & others",Seed,165000.0,2015
Quikr,Other,Mumbai,"Tiger Global, Investment AB Kinnevik, Steadview Capital",Private Equity,150000000.0,2015
Pressplay,Other,Delhi,"Sequoia Capital, Jason Hirschhorn, Jarett Posner, and Amit Bhatiani",Seed,2200000.0,2015
Loginext,Other,Mumbai,"Ajit Surana, Sanjay Mehta",Seed,,2015
Firstcry.Com,E-Commerce,Pune,"Silicon Valley Ventures, NEA Ventures, Valiant Capital, IDG Ventures India,\\xc2\\xa0 SAIF Partners, Vertex Ventures",Private Equity,10000000.0,2015
Mobikwik,Other,Gurgaon,"Tree Line Asia, Cisco Investments, American Express, Sequoia Capital",Private Equity,25000000.0,2015
Olacabs,Other,Bangalore,"DST Global, Steadview Capital, Tiger Global, Accel Partners & Others",Private Equity,400000000.0,2015
Gadgetwood,Other,Delhi,"Ajai Chowdhry, Ashvin Chadha, Yogesh Bansal,\\nNitin Singhal & Others",Seed,200000.0,2015
Bonhomia,Other,Delhi,"Kanwaljit Singh, Shripad Nadkarni, Sarvesh Shahra & Others",Seed,2000000.0,2015
Changer Mints,Other,Kolkata,Hyderabad based investor,Seed,165000.0,2015
Urban Ladder,Other,Bangalore,"Sequoia Capital, TR Capital, Steadview Capital, SAIF Partners, Kalaari Capital",Private Equity,50000000.0,2015
Purple Squirrel,Other,Mumbai,"Matrix Partners India, India Quotient",Private Equity,,2015
Whatfix,Other,Bangalore,"Helion Venture Partner, Powerhouse Ventures, GSF and Other angel investors",Seed,900000.0,2015
Immi Life,Other,Chennai,Unitus Seed Fund,Seed,,2015
Zomato,Other,Gurgaon,Info Edge (India),Private Equity,25000000.0,2015
Zopnow,Other,Bangalore,"Dragoneer Investment, Accel Partners, Qualcomm Ventures, Times Internet",Private Equity,10000000.0,2015
Nayi Disha,Other,Delhi,"Ajay Relan,",Seed,300000.0,2015
Commeasure,Other,Delhi NCR,Jungle Ventures,Seed,1000000.0,2015
Capricoast,Other,Bangalore,Accel Partners India,Seed,1250000.0,2015
Localoye,Other,Mumbai,"Tiger Global Management, Lightspeed Venture Partners",Private Equity,5000000.0,2015
Grofers,Other,Gurgaon,"Tiger Global, Sequoia Capital",Private Equity,35000000.0,2015
Peppertap,Other,Gurgaon,"SAIF Partners, Sequoia Capital",Private Equity,10000000.0,2015
Policybazaar,Other,Gurgaon,"PremjiInvest, Tiger Global, Ribbit Capital",Private Equity,40000000.0,2015
Urbanclap,Other,Delhi,"SAIF Partners, Accel Partners, Kunal Bahl, Rohit Bansal",Seed,1600000.0,2015
Taskbob,Other,Mumbai,"Orios Venture Partners, Mayfield India",Seed,1200000.0,2015
Robosoft,Other,Other City,"Ascent Capital, Kalaari Capital",Private Equity,12000000.0,2015
Doormint,Other,Mumbai,Powai Lake Ventures,Seed,,2015
Pastiwala,Other,Vadodara,Agnus Capital,Private Equity,4000000.0,2015
1Mg (Healthkartplus),Other,Gurgaon,"Deep Kalra, Sequoia Capital, Omidyar Network, Intel Capital & Kae Capital",Private Equity,6000000.0,2015
Freshdesk,Other,Chennai,"Tiger Global, Google Capital & Accel Partners",Private Equity,50000000.0,2015
Sulekha.Com,Other,Chennai,GIC ventures,Private Equity,28000000.0,2015
Findyahan,Other,Delhi,The Phoenix Fund,Private Equity,,2015
Eat.Shop.Love,Other,Bangalore,Undisclosed Investor,Private Equity,3500000.0,2015
Avanti Learning,Other,Delhi,"Michael & Susan Dell Foundation, Pearson Learning Fund",Private Equity,1500000.0,2015
Simplilearn,Other,Bangalore,"Mayfield Ventures, Kalaari Capital, Helion Ventures",Private Equity,15000000.0,2015
Craftstvilla,Other,Mumbai,"Sequoia Capital, Nexus venture Partners, Lightspeed Ventures, GFC",Private Equity,18000000.0,2015
Headout,Other,Other City,"Version One Ventures, 500 Startups, Nexus Venture Partners and Arena Ventures",Seed,1800000.0,2015
Happay,Other,Bangalore,AngelPrime,Seed,500000.0,2015
Jugnoo,Other,Chandigarh,"Rakesh Mathur, Vikas Taneja & others",Seed,1000000.0,2015
Eazydiner,Other,Delhi,"Deepak Shahdadpuri, Gulpreet Kohli",Seed,,2015
Phone Warrior,Other,Delhi,Lightspeed Ventures,Seed,,2015
Coverfox,Other,Mumbai,"Accel US, Accel India, SAIF Partners.",Private Equity,12000000.0,2015
Torqus,Other,Pune,S S Mukherji & Others,Seed,350000.0,2015
Grab,Other,Mumbai,"Oliphans Capital, Haresh Chawla",Seed,1000000.0,2015
Logicroots,Other,Jaipur,"Ah! Ventures, Calcutta Angels,\\xc2\\xa0 91SpringBoard",Seed,400000.0,2015
Gibbs,Other,Delhi,Infuse Ventures fund,Private Equity,,2015
Babajobs,Other,Bangalore,SEEK Ltd & affiliates,Private Equity,10000000.0,2015
Urban Ladder,Other,Bangalore,"Anand Rajaraman, Venky Harinarayan",Private Equity,,2015
Jay Robotix,Other,Hyderabad,Cross Border Angels & others,Seed,250000.0,2015
Naaptol.Com,Other,Mumbai,Mitsui & Co & existing investors,Private Equity,21500000.0,2015
Reglobe,Other,Gurgaon,"Bessemer Ventures, Blume Ventures",Seed,1000000.0,2015
Icertis,Other,Other City,"Greycroft Partners, Fidelity Growth Partners",Private Equity,6000000.0,2015
Tracxn,Other,Bangalore,SAIF Partners,Private Equity,3500000.0,2015
Dazo,Other,Bangalore,"Sumit Jain, Aprameya Radhakrishna, Alok Goel, Rajan Anandan, Amit Agrawal, Vinay Goel, Gaurav Munjal, Ashish Dev Kapur",Seed,,2015
Tradelab,Other,Bangalore,Rainmatter,Seed,400000.0,2015
Piqube,Other,Chennai,The HR Fund,Seed,500000.0,2015
Travel Triangle,Other,Delhi NCR,"Bessemer Venture Partners, SAIF Partners",Private Equity,8000000.0,2015
Trulymadly.Com,Unknown,,"Helion Venture Partners, Kae Capital",Private Equity,5500000.0,2015
Vserv,Unknown,,"Maverick Capital, IDG Ventures India",Private Equity,15000000.0,2015
Intruo.Com,Unknown,,"Ashutosh Lawania, Alok Goel & others",Seed,,2015
Niffler,Unknown,,SAIF Partners,Seed,1000000.0,2015
Customfurnish.Com,Unknown,,"Madhukar Gangadi, Satish Reddy, Srini Raju, Srini Koppolu & SIDBI",Private Equity,2500000.0,2015
Mapmygenome,Unknown,,Rajan Anandan & other angel investors,Private Equity,1200000.0,2015
Crowdfire (Formerly Justunfollow),Unknown,,Kalaari Capital,Private Equity,2500000.0,2015
Bite Club,Unknown,,"Powai Lake Ventures, Aneesh Reddy, Ashish Kashyap, Alok Mittal",Seed,500000.0,2015
Localbanya,Unknown,,Shrem Strategies,Private Equity,,2015
Appedo,Unknown,,Undisclosed Investors,Seed,1000000.0,2015
Fitraq.Com,Unknown,,Tarun Arora,Seed,150000.0,2015
Chargebee,Unknown,,"Tiger Global, Accel Partners",Private Equity,5000000.0,2015
Groupon India,Unknown,,Sequoia Capital,Private Equity,20000000.0,2015
Process 9,Unknown,,"IAN Ventures, Alok Sharma, Kris Gopalakrishnan, Saurabh Srivastava, Ajai Chowdhry",Seed,,2015
Moonfrog Labs,Unknown,,"Tiger Global, Sequoia Capital.",Private Equity,15000000.0,2015
Foodpanda,Unknown,,Rocket Internet AG & others,Private Equity,110000000.0,2015
Paytm,Unknown,,Ratan Tata,Private Equity,,2015
Diabetomics,Unknown,,"VentureEast,\\xc2\\xa0 Varaprasad Reddy",Private Equity,5000000.0,2015
Qyk,Unknown,,"Powai Lake Ventures, Zishan Hayath, Abhishek Goyal, Sahil Barua",Seed,,2015
Daily Rounds,Unknown,,"Kae Capital, GSF, Teruhide Sato",Seed,500000.0,2015
Orobind,Unknown,,"Zishaan Hayath, Lalit Mangal, Harpreet Singh Grover",Seed,200000.0,2015
Routofy,Unknown,,"Kunal Bahl, Rohit Bansal",Seed,,2015
Digital Gorkha,Unknown,,Ramesh kavediya,Seed,166000.0,2015
Nestaway,Unknown,,"IDG Ventures, Naveen Tewari",Seed,1300000.0,2015
The Better India,Unknown,,I-cube-N,Seed,166000.0,2015
Meru Cabs,Unknown,,Value Fund Advisors,Private Equity,50000000.0,2015
Golflan,Unknown,,YourNest Angel Fund,Seed,,2015
Drivestream,Unknown,,Wipro,Private Equity,5000000.0,2015
Wwhere,Unknown,,Group of Angel Investors,Seed,200000.0,2015
Gojavas,Unknown,,Snapdeal,Private Equity,,2015
Tripoto,Unknown,,"IDG Ventures, Outbox Ventures",Private Equity,2000000.0,2015
Graphic India,Unknown,,"CA Media LP,\\xc2\\xa0 Start Media.",Seed,2800000.0,2015
Harness Handitouch,Unknown,,Armat Group,Private Equity,,2015
Lets Corp,Unknown,,Wu Chay Chin,Seed,3000000.0,2015
Collatebox,Unknown,,LetsVenture,Seed,180000.0,2015
Mahindra First Choice,Unknown,,Valiant Capital,Private Equity,15000000.0,2015
Round One,Unknown,,"HT Media, Arun Duggal",Seed,,2015
Razorpay,Unknown,,Y Combinator,Seed,120000.0,2015
Mosambee,Unknown,,RVCF and SIDBI,Private Equity,,2015
Furlenco,Unknown,,LightBox Ventures,Private Equity,6000000.0,2015
Cubito,Unknown,,Sol Primero,Seed,160000.0,2015
Teabox,Unknown,,"JAFCO Asia, Keystone Group, Dragoneer Investment, Accel Partners",Private Equity,6000000.0,2015
Artoo,Unknown,,"Accion Venture Labs, Rianta Capital",Private Equity,500000.0,2015
Fxkart.Com,Unknown,,"Dr Mushtaq Shah, Dr Faraz Naqvi",Seed,2000000.0,2015
Rozgar Mela,Unknown,,"Impact Investment Holding, Upaya Social Ventures",Seed,,2015
Oyo Rooms,Unknown,,"Greenoaks capital, Sequoia Capital, LightSpeed Ventures",Private Equity,25000000.0,2015
Roposo.Com,Unknown,,"Tiger Global Management, Indian Quotient, Binny Bansal",Private Equity,5000000.0,2015
Teewe,Unknown,,"Sequoia Capital, India Quotient",Seed,1750000.0,2015
Epoise,Unknown,,Undisclosed,Seed,,2015
Urjas,Unknown,,Solidarity Venture Capital & others,Seed,100000.0,2015
Chargein,Unknown,,Pittie Group,Seed,100000.0,2015
Yogurt Labs,Unknown,,"Nick Adams, Kiran Bhat, Family Pot Investments LLP",Seed,115000.0,2015
Limeroad.Com,Unknown,,"Tiger Global, Matrix Partners, Lightspeed Venture Partners",Private Equity,30000000.0,2015
Team Indus,Unknown,,"Nandan Nilekani, Rajiv Mody, Ajai Chowdhary",Private Equity,1500000.0,2015
Arohan Financial Services,Unknown,,Tano Capital,Private Equity,10000000.0,2015
Billdesk,Unknown,,TA Associates,Private Equity,75000000.0,2015
Triphobo,Unknown,,"Mayfield Ventures, Kalaari Capital",Private Equity,3000000.0,2015
Aryaka,Unknown,,"Trinity Ventures, InterWest Partners, Mohr Davidow Ventures, Presidio Ventures",Private Equity,16000000.0,2015
Appsdaily,Unknown,,"Zodius Capital, Ru-Net, Kalaari Capital,\\xc2\\xa0 Qualcomm Ventures",Private Equity,16000000.0,2015
Faaya,Unknown,,Group of Angel Investors,Seed,16600.0,2015
Instabounce,Unknown,,Group of Angel Investors,Seed,16600.0,2015
Chloroplast Foods,Unknown,,Group of Angel Investors,Seed,16600.0,2015
Dealwithus,Unknown,,Group of Angel Investors,Seed,16600.0,2015
Cleversharks,Unknown,,Group of Angel Investors,Seed,16600.0,2015
Leaf,Unknown,,Group of Angel Investors,Seed,16600.0,2015
Smartpocket,Unknown,,"Sol Primero, Rajiv Mehta",Seed,250000.0,2015
Yumist,Unknown,,Orios Venture Partner,Private Equity,1000000.0,2015
Nowfloats,Unknown,,Omidyar Network,Private Equity,,2015
Firstcry,Unknown,,Valiant Capital Partners,Private Equity,26000000.0,2015
Holachef,Unknown,,India Quotient,Seed,325000.0,2015
Frsh.Co.In,Unknown,,"India Quotient, Kae Capital",Seed,518000.0,2015
Manthan,Unknown,,"Temasek, Norwest Venture Partners",Private Equity,60000000.0,2015
Kobster.Com,Unknown,,Splice Advisors,Seed,,2015
Culture Machine,Unknown,,"Tiger Global, Times Internet, Zodius Capital",Private Equity,18000000.0,2015
Aisle.Co,Unknown,,"Anand Vijay, Shashank Mehrotra & Others",Seed,100000.0,2015
Freecharge,Unknown,,"Valiant Capital, Tybourne Capital, Sequoia Capital, RuNet and Sofina",Private Equity,80000000.0,2015
Newshunt,Unknown,,"Falcon Edge Capital, Matrix Partners India, Sequoia Capital India and Omidyar Network",Private Equity,40000000.0,2015
Mynoticeperiod,Unknown,,IDG Ventures,Private Equity,3000000.0,2015
Cardekho.Com,Unknown,,Ratan Tata,Private Equity,,2015
Faaso\\Xe2\\X80\\X99S,Unknown,,Lightbox Ventures,Private Equity,20000000.0,2015
Cartrade.Com,Unknown,,Chip Perry,Private Equity,,2015
Storeking,Unknown,,Mangrove Capital Partners,Private Equity,,2015
Capital Float,Unknown,,"SAIF Partners, Sequoia Capital, Aspada",Private Equity,13000000.0,2015
Nimble Wireless,Unknown,,AngelPrime,Seed,3000000.0,2015
Townscript,Unknown,,Group of Angel Investors,Seed,,2015
Stayzilla,Unknown,,"Nexus Venture Partners, Matrix Partners",Private Equity,20000000.0,2015
Practo,Unknown,,"Sequoia Capital, Matrix Partners",Private Equity,30000000.0,2015
Cimplyfive,Unknown,,"Suresh Senapaty, TV Mohandas Pai",Seed,,2015
20Dresses,Unknown,,"Srinivas Aluri, Srinivas Modukury, BS Nagesh",Seed,1000000.0,2015
Itzcash,Unknown,,Ashok Goel (promoter),Private Equity,16500000.0,2015
Newsinshorts,Unknown,,"Tiger Global, Rebright Partners, Sachin and Binny Bansal",Private Equity,4150000.0,2015
Itraveller.Com,Unknown,,ah! Ventures,Private Equity,1000000.0,2015
Nextgen,Unknown,,Mumbai Angels & Group of other investors,Seed,,2015
Wooplr.Com,Unknown,,Helion Venture Partners,Private Equity,5000000.0,2015
Springleap,Unknown,,Cross Border Angels,Seed,800000.0,2015
Klip.In,Unknown,,"Calcutta Angels, Venture Nursery Angels Mumbai Angels",Seed,500000.0,2015
Renderlogy,Unknown,,Brick Eagle,Private Equity,1600000.0,2015
Appbase,Unknown,,"DA-IICT, Techstars, Carnegie Mellon University, Startup Brasil program",Seed,290000.0,2015
Homelane,Unknown,,"Sequoia Capital, Ranjan Pai, Mohandas Pai & others",Private Equity,4500000.0,2015
Trip38,Unknown,,"InterGlobe Technology Quotient, Lantern Capital",Private Equity,1000000.0,2015
Smartairtrip.Com,Unknown,,Undisclosed,Private Equity,10000000.0,2015
Nobroker,Unknown,,"SAIF Partners, Fulcrum Ventures",Private Equity,3000000.0,2015
Caravan Craft Retail,Unknown,,"Unitus Seed Fund\\nNarayan Ramachandran, Bijou Kurien",Seed,500000.0,2015
Squadrun,Unknown,,"Amit Ranjan, Deepinder Goyal, Zishaan Hayath, Powai Lake Ventures",Seed,,2015
Clonect Solutions,Unknown,,"V Balakrishnan, T V Mohandas Pai, BC Prabhakar",Seed,250000.0,2015
Taxsutra,Unknown,,"V Balakrishnan, T V Mohandas Pai",Seed,160000.0,2015
Peppertap,Unknown,,Sequoia Capital,Seed,,2015
Sattviko,Unknown,,"Sumit Jain, Rajat Jain, Sanjay Bhasin",Seed,320000.0,2015
Industrybuying,Unknown,,SAIF Partners,Private Equity,2000000.0,2015
Freshworld,Unknown,,"Kris Gopalakrishnan, Nagaraja Prakasam",Seed,,2015
Tinyowl,Unknown,,"Matrix Partners, Sequoia Capital, Nexus Venture Partners",Private Equity,16000000.0,2015
Momoe,Unknown,,"IDG Ventures India, Jungle Ventures, India Quotient.",Seed,1200000.0,2015
Grofers,Unknown,,"Tiger Global Management, Sequoia Capital India",Private Equity,10000000.0,2015
Lenskart,Unknown,,"TPG Growth, TR Capital, IDG Ventures",Private Equity,2150000.0,2015
Violetstreet,Unknown,,"Venkat Vallabhneni, Sudhakar Reddy, Srinivasa Rao Paturi",Seed,315000.0,2015
Lookup,Unknown,,"DeNA Co., Japan & Teruhide Sato (in Addition to MKS Switzerland & Kris GopalKrishnan)",Seed,380000.0,2015
#Fame,Unknown,,TO THE NEW Ventures,Private Equity,10000000.0,2015
Gympik,Unknown,,"Tom Clausen, Rohan Ajila, Haldyn Glass",Seed,135000.0,2015
Near.In,Unknown,,"Anupam Mittal, Manish Vij, Prashant Tandon, Gaurav Agarwal, Akash Agarwal, Himanshu Aggarwal, Kevin Parikh",Seed,285000.0,2015
Purplle.Com,Unknown,,IvyCap Ventures,Private Equity,,2015
Numbermall,Unknown,,SRI Capital,Private Equity,10000000.0,2015
Tookitaki,Unknown,,"Jungle Ventures, Redbright Partners, Blume Ventures",Other,1000000.0,2015
Frankly,Unknown,,Matrix Partners,Seed,600000.0,2015
Nurturey,Unknown,,Seedrs Crowd funding platform,Crowdfunding,125000.0,2015
Bewakoof,Unknown,,"Rohit Bansal, Kunal Bahl, Nikhil Vora",Seed,,2015
Stridalyzer,Unknown,,Kickstarter,Crowdfunding,30768.0,2015
Commonfloor,Unknown,,Google Capital,Private Equity,5000000.0,2015
Sokrati,Unknown,,"IvyCap Ventures, Inventus Capital",Private Equity,,2015
Yepme,Unknown,,"JS Capital, Helion Venture Partners, Capricorn Investment Group",Private Equity,13000000.0,2015
Tapcibo,Unknown,,Alok Goel,Seed,,2015
Verayu,Unknown,,"GWB Group, Blume Ventures",Private Equity,,2015
Mydreamstore,Unknown,,Undisclosed Investors,Seed,290000.0,2015
Appvirality,Unknown,,"Rajan Anandan, Mike Galgon, Ashim Mehra, Mohit Saxena, Ravi Gururaj, TNN Capital & IIG",Seed,,2015
Rategain,Unknown,,TA Associates,Private Equity,50000000.0,2015
Ekincare,Unknown,,Adroitent Pvt. Ltd.,Seed,161000.0,2015
Shopclues,Unknown,,Tiger Global & Other investors,Private Equity,100000000.0,2015
Refiral,Unknown,,Cogent E Services,Seed,330000.0,2015
Ping Digital,Unknown,,Consortium of Angel Investors,Seed,,2015
Healthyworld.In,Unknown,,Group of Angel Investors,Seed,200000.0,2015
Hostel Dunia,Unknown,,Hyderabad Angels (at Startup Heroes event),Seed,16000.0,2015
Play Your Sport,Unknown,,Hyderabad Angels (at Startup Heroes event),Seed,16000.0,2015
Yo Grad,Unknown,,Hyderabad Angels (at Startup Heroes event),Seed,16000.0,2015
Enabli,Unknown,,Hyderabad Angels (at Startup Heroes event),Seed,16000.0,2015
Cbs,Unknown,,Hyderabad Angels (at Startup Heroes event),Seed,16000.0,2015
Hopscotch,Unknown,,Eduardo Saverin & Velos Capital,Private Equity,11000000.0,2015
Amagi Media Labs,Unknown,,Premji Invest & Mayfield Fund,Private Equity,,2015
Simplilearn,Unknown,,"Mayfield India, Kalaari Capital, Helion Ventures",Private Equity,14750000.0,2015
Mydreamstore,Unknown,,Undisclosed Investors,Seed,325000.0,2015
Knit,Unknown,,"Rohit Jain, Amit Rambhia & Others",Seed,,2015
Villgro,Unknown,,Michael & Susan Dell Foundation,Seed,3250000.0,2015
Freshmonk,Unknown,,"August Capital Partners, Michael Blakey",Seed,,2015
Englishleap.Com,Unknown,,ANALEC,Private Equity,,2015
Antuit,Unknown,,"Goldman Sachs, Zodius Capital",Private Equity,56000000.0,2015
Caratlane.Com,Unknown,,Tiger Global,Private Equity,31000000.0,2015
Aasaanjobs,Unknown,,"Inventus Capital Partners, IDG Ventures",Seed,1500000.0,2015
Impartus,Unknown,,Kaizen Private Equity,Private Equity,,2015
Thrill App,Unknown,,People Group (Shaadi.com),Private Equity,1000000.0,2015
Cardekho.Com,Unknown,,"Hillhouse Capital, Tybourne Capital",Private Equity,50000000.0,2015
Grabhouse.Com,Unknown,,"Kalaari Capital, Sequoia Capital",Private Equity,2500000.0,2015
Printvenue,Unknown,,Asia Pacific Internet Group,Private Equity,4500000.0,2015
Graphene,Unknown,,KARSEMVEN Fund,Private Equity,825000.0,2015
Mad Street Den,Unknown,,"Exfinity Fund, GrowX Ventures.",Private Equity,1500000.0,2015
Simplotel,Unknown,,MakeMyTrip,Private Equity,,2015
Couponmachine.In,Unknown,,UK based Group of Angel Investors,Seed,140000.0,2015
Razorpay,Transportation,Delhi NCR,Matrix Partners,Unknown,119000000.0,2017
Cred,Insurance,Gurgaon,Tiger Global,Unknown,21000000.0,2023
Flipkart,E-Commerce,Delhi,Info Edge,Unknown,292000000.0,2010
Zepto,Insurance,Chennai,Y Combinator,Unknown,234000000.0,2017
Cars24,EdTech,Bangalore,Lightspeed India,Unknown,221000000.0,2015
Dream11,EdTech,Delhi,SoftBank,Unknown,57000000.0,2020
Byju'S,Logistics,Hyderabad,Tiger Global,Unknown,140000000.0,2021
Paytm,Insurance,Gurgaon,General Atlantic,Unknown,45000000.0,2022
